REF_DATE,GEO,DGUID,Capital and repair expenditures,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,year
2015,British Columbia,2021A000259,"Capital, construction",Construction [23],Dollars,81,millions,6,v95926858,11.2.13,102.5,A,,,1,2015
2015,British Columbia,2021A000259,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926859,11.2.14,1485.6,A,,,1,2015
2015,British Columbia,2021A000259,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926870,11.2.25,,x,,,1,2015
2015,British Columbia,2021A000259,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95926874,11.2.29,,x,,,1,2015
2015,British Columbia,2021A000259,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926875,11.2.30,,x,,,1,2015
2015,British Columbia,2021A000259,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95926876,11.2.31,,x,,,1,2015
2015,British Columbia,2021A000259,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926884,11.2.39,2183.8,C,,,1,2015
2015,British Columbia,2021A000259,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926888,11.2.43,96.4,E,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95926908,11.3.9,6.7,C,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926910,11.3.11,24.5,C,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95926912,11.3.13,614.5,A,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95926913,11.3.14,1143.4,C,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926924,11.3.25,13.0,B,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95926928,11.3.29,33.4,A,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926929,11.3.30,42.1,E,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95926930,11.3.31,20.6,E,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95926938,11.3.39,1745.2,C,,,1,2015
2015,British Columbia,2021A000259,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926942,11.3.43,219.7,D,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926962,11.4.9,191.9,E,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926964,11.4.11,15.1,E,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Construction [23],Dollars,81,millions,6,v95926966,11.4.13,345.1,A,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926967,11.4.14,1183.6,D,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926978,11.4.25,6.2,C,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926982,11.4.29,130.6,A,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926983,11.4.30,15.0,E,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926984,11.4.31,12.9,E,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926992,11.4.39,2047.7,E,,,1,2015
2015,British Columbia,2021A000259,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926996,11.4.43,116.6,E,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95927016,11.5.9,179.9,C,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95927018,11.5.11,0.7,E,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Construction [23],Dollars,81,millions,6,v95927020,11.5.13,19.4,A,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95927021,11.5.14,146.5,E,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95927032,11.5.25,,x,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95927036,11.5.29,,x,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95927037,11.5.30,3.7,E,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95927038,11.5.31,,x,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95927046,11.5.39,892.3,C,,,1,2015
2015,British Columbia,2021A000259,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95927050,11.5.43,37.2,E,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95927070,11.6.9,12.0,C,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95927072,11.6.11,,F,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95927074,11.6.13,325.7,A,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95927075,11.6.14,1037.1,D,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95927086,11.6.25,,x,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95927090,11.6.29,,x,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95927091,11.6.30,11.2,E,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95927092,11.6.31,,x,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95927100,11.6.39,1155.4,E,,,1,2015
2015,British Columbia,2021A000259,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95927104,11.6.43,79.4,E,,,1,2015
2016,Canada,2021A000011124,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95923560,1.1.9,37604.7,B,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923562,1.1.11,961.0,A,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,Construction [23],Dollars,81,millions,6,v95923564,1.1.13,5890.2,A,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95923565,1.1.14,16491.4,B,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923576,1.1.25,1674.1,A,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95923580,1.1.29,2329.1,B,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923581,1.1.30,746.2,D,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95923582,1.1.31,486.6,D,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95923590,1.1.39,27775.4,A,,,1,2016
2016,Canada,2021A000011124,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923594,1.1.43,2810.2,B,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95923614,1.2.9,34735.2,A,,,1,2016
2016,Canada,2021A000011124,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923616,1.2.11,68.6,A,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Construction [23],Dollars,81,millions,6,v95923618,1.2.13,841.7,A,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95923619,1.2.14,4494.9,B,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923630,1.2.25,799.2,A,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95923634,1.2.29,1000.7,A,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923635,1.2.30,133.8,E,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95923636,1.2.31,70.7,E,,,1,2016
2016,Canada,2021A000011124,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923644,1.2.39,16660.1,A,,,1,2016
2016,Canada,2021A000011124,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923648,1.2.43,953.6,B,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95923668,1.3.9,2869.4,A,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923670,1.3.11,892.4,A,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95923672,1.3.13,5048.5,A,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95923673,1.3.14,11996.5,B,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923684,1.3.25,875.0,A,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95923688,1.3.29,1328.4,B,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923689,1.3.30,612.4,D,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95923690,1.3.31,415.9,E,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923698,1.3.39,11115.3,B,,,1,2016
2016,Canada,2021A000011124,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923702,1.3.43,1856.6,C,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95923722,1.4.9,2427.0,C,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923724,1.4.11,1188.4,A,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Construction [23],Dollars,81,millions,6,v95923726,1.4.13,2835.3,A,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95923727,1.4.14,10137.7,B,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923738,1.4.25,1119.0,C,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95923742,1.4.29,1080.2,C,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923743,1.4.30,402.2,D,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95923744,1.4.31,326.9,E,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95923752,1.4.39,11283.0,B,,,1,2016
2016,Canada,2021A000011124,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923756,1.4.43,706.9,D,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95923776,1.5.9,548.8,C,,,1,2016
2016,Canada,2021A000011124,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923778,1.5.11,26.7,E,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Construction [23],Dollars,81,millions,6,v95923780,1.5.13,159.5,A,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95923781,1.5.14,1650.3,C,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923792,1.5.25,163.4,B,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95923796,1.5.29,239.2,B,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923797,1.5.30,107.4,D,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95923798,1.5.31,116.4,E,,,1,2016
2016,Canada,2021A000011124,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923806,1.5.39,3785.6,B,,,1,2016
2016,Canada,2021A000011124,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923810,1.5.43,308.3,E,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95923830,1.6.9,1878.2,C,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923832,1.6.11,1161.7,A,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95923834,1.6.13,2675.8,A,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95923835,1.6.14,8487.4,B,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923846,1.6.25,955.6,C,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95923850,1.6.29,841.0,C,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923851,1.6.30,294.8,D,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95923852,1.6.31,210.5,E,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923860,1.6.39,7497.4,B,,,1,2016
2016,Canada,2021A000011124,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923864,1.6.43,398.6,D,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95923884,2.1.9,3833.3,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923886,2.1.11,22.7,D,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Construction [23],Dollars,81,millions,6,v95923888,2.1.13,75.1,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95923889,2.1.14,739.6,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923900,2.1.25,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95923904,2.1.29,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923905,2.1.30,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95923906,2.1.31,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95923914,2.1.39,300.0,B,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923918,2.1.43,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95923938,2.2.9,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923940,2.2.11,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Construction [23],Dollars,81,millions,6,v95923942,2.2.13,10.7,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95923943,2.2.14,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95923954,2.2.25,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95923958,2.2.29,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95923959,2.2.30,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95923960,2.2.31,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95923968,2.2.39,80.9,C,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95923972,2.2.43,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95923992,2.3.9,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95923994,2.3.11,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Construction [23],Dollars,81,millions,6,v95923996,2.3.13,64.4,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95923997,2.3.14,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924008,2.3.25,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95924012,2.3.29,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924013,2.3.30,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95924014,2.3.31,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95924022,2.3.39,219.1,B,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Capital, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924026,2.3.43,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95924046,2.4.9,38.6,C,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95924048,2.4.11,22.1,B,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Construction [23],Dollars,81,millions,6,v95924050,2.4.13,36.1,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95924051,2.4.14,131.3,E,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924062,2.4.25,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95924066,2.4.29,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924067,2.4.30,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95924068,2.4.31,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95924076,2.4.39,171.3,E,,,1,2016
2016,Newfoundland and Labrador,2021A000210,Repair expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924080,2.4.43,27.1,E,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95924100,2.5.9,7.2,C,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95924102,2.5.11,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Construction [23],Dollars,81,millions,6,v95924104,2.5.13,2.0,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Manufacturing [31-33],Dollars,81,millions,6,v95924105,2.5.14,12.0,E,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924116,2.5.25,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Primary metal manufacturing [331],Dollars,81,millions,6,v95924120,2.5.29,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924121,2.5.30,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Machinery manufacturing [333],Dollars,81,millions,6,v95924122,2.5.31,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction",Transportation and warehousing [48-49],Dollars,81,millions,6,v95924130,2.5.39,12.0,D,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, construction","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924134,2.5.43,20.5,E,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Oil and gas extraction [211],Dollars,81,millions,6,v95924154,2.6.9,31.5,C,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95924156,2.6.11,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Construction [23],Dollars,81,millions,6,v95924158,2.6.13,34.1,A,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Manufacturing [31-33],Dollars,81,millions,6,v95924159,2.6.14,119.2,E,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95924170,2.6.25,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Primary metal manufacturing [331],Dollars,81,millions,6,v95924174,2.6.29,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95924175,2.6.30,,x,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Machinery manufacturing [333],Dollars,81,millions,6,v95924176,2.6.31,,F,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment",Transportation and warehousing [48-49],Dollars,81,millions,6,v95924184,2.6.39,159.3,E,,,1,2016
2016,Newfoundland and Labrador,2021A000210,"Repair, machinery and equipment","Professional, scientific and technical services [54]",Dollars,81,millions,6,v95924188,2.6.43,6.6,E,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Oil and gas extraction [211],Dollars,81,millions,6,v95926152,9.1.9,2696.6,A,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,"Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926154,9.1.11,156.0,A,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Construction [23],Dollars,81,millions,6,v95926156,9.1.13,232.7,A,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Manufacturing [31-33],Dollars,81,millions,6,v95926157,9.1.14,572.5,B,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926168,9.1.25,,x,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Primary metal manufacturing [331],Dollars,81,millions,6,v95926172,9.1.29,,x,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Fabricated metal product manufacturing [332],Dollars,81,millions,6,v95926173,9.1.30,14.2,E,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Machinery manufacturing [333],Dollars,81,millions,6,v95926174,9.1.31,19.2,D,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,Transportation and warehousing [48-49],Dollars,81,millions,6,v95926182,9.1.39,1570.9,A,,,1,2016
2016,Saskatchewan,2021A000247,Capital expenditures,"Professional, scientific and technical services [54]",Dollars,81,millions,6,v95926186,9.1.43,,x,,,1,2016
2016,Saskatchewan,2021A000247,"Capital, construction",Oil and gas extraction [211],Dollars,81,millions,6,v95926206,9.2.9,,x,,,1,2016
2016,Saskatchewan,2021A000247,"Capital, construction","Support activities for mining, and oil and gas extraction [213]",Dollars,81,millions,6,v95926208,9.2.11,,x,,,1,2016
2016,Saskatchewan,2021A000247,"Capital, construction",Construction [23],Dollars,81,millions,6,v95926210,9.2.13,33.3,A,,,1,2016
2016,Saskatchewan,2021A000247,"Capital, construction",Manufacturing [31-33],Dollars,81,millions,6,v95926211,9.2.14,290.6,A,,,1,2016
2016,Saskatchewan,2021A000247,"Capital, construction",Petroleum and coal product manufacturing [324],Dollars,81,millions,6,v95926222,9.2.25,,x,,,1,2016
